(7, 7)
(8, 8)
(8, 7)
(9, 7)
(7, 9)
(7, 8)
(6, 8)
(5, 7)
(5, 9)
(4, 10)
(6, 9)
(8, 9)
(6, 7)
(6, 6)
(4, 8)
(6, 10)
(4, 9)
(3, 9)
(5, 8)
(3, 10)
(4, 7)
(7, 10)
(5, 10)
(3, 8)
(3, 7)
(6, 12)
(5, 11)
(5, 12)
(6, 11)
(7, 12)
(4, 12)
(9, 10)
(8, 10)
(8, 11)
(10, 9)
(9, 12)
(8, 12)
(10, 11)
(11, 12)
(9, 11)
(7, 6)
(8, 5)
(9, 8)
(6, 5)
(11, 10)
Black win
